"UC Gill Tract Weather Station"
"12/18/23 12:00 AM : 6 Month"
"","","","","","","","","","","","","","","","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower"
"5/12/24 10:15 PM","58","59","58","70","70","70","49","53","58","58","29.96","29.97","29.96","29.93","52","52","52","91","91","90","50","50","49","51","51","50","4","SSW","SW","0.9","8","WSW","52","51","52","--","52","52","52","51","50","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.135","0.000"
"5/12/24 10:30 PM","58","58","58","71","71","70","49","53","57","58","29.97","29.97","29.96","29.93","52","52","52","90","91","90","50","50","50","51","51","51","3","SSW","SSW","0.8","9","SW","52","52","53","--","53","52","53","52","50","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.131","0.000"
"5/12/24 10:45 PM","58","58","58","71","71","71","49","53","57","58","29.96","29.96","29.96","29.93","52","53","52","90","90","90","50","50","49","51","51","51","3","SSW","SW","0.8","8","SW","52","51","53","--","53","53","53","52","50","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.130","0.000"
"5/12/24 11:00 PM","58","58","58","71","71","71","49","53","57","57","29.96","29.96","29.96","29.92","53","53","53","90","90","90","50","50","50","51","51","51","3","SSW","SSW","0.7","8","WSW","53","52","53","0.00","53","53","53","52","50","51","50","0.00","0.00","0","0","0.00","0","0","0.0","0.128","0.000"
"5/12/24 11:15 PM","58","58","58","72","72","71","49","53","57","57","29.97","29.97","29.96","29.93","53","53","52","90","90","90","50","50","49","51","51","51","3","SSW","SSW","0.7","8","SW","52","52","52","--","53","52","53","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.129","0.000"
"5/12/24 11:30 PM","58","58","58","72","72","72","49","53","57","57","29.96","29.97","29.96","29.93","52","52","52","90","90","89","49","50","49","50","51","50","3","SSW","SSW","0.8","9","SSW","52","52","52","--","52","52","52","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.133","0.000"
"5/12/24 11:45 PM","58","58","58","72","72","72","49","53","57","57","29.97","29.97","29.96","29.93","52","52","52","90","90","90","50","50","49","51","51","50","2","SSW","SSW","0.6","8","SW","52","52","53","--","53","53","53","52","50","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.133","0.000"
"5/13/24 12:00 AM","58","58","58","72","72","72","49","53","57","57","29.97","29.97","29.97","29.93","52","53","52","89","90","89","50","50","49","51","51","51","2","SSE","S","0.4","7","SSE","53","52","53","0.00","53","53","53","53","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.130","0.000"
"5/13/24 12:15 AM","58","58","58","72","72","72","49","53","57","57","29.97","29.97","29.97","29.93","52","53","52","88","89","88","49","50","49","51","51","51","2","S","S","0.5","8","SSW","52","52","52","--","53","52","53","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.130","0.000"
"5/13/24 12:30 AM","58","58","58","73","73","72","49","53","57","57","29.98","29.98","29.97","29.94","52","52","52","89","89","88","49","49","49","50","50","50","2","SW","SSW","0.6","8","SW","52","52","52","--","52","52","52","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.134","0.000"
"5/13/24 12:45 AM","58","58","58","73","73","72","49","53","57","57","29.98","29.98","29.97","29.94","52","52","52","89","89","89","49","49","49","50","50","50","3","SSW","SSW","0.7","8","SSW","52","52","52","--","52","52","52","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.135","0.000"
"5/13/24 1:00 AM","57","58","57","73","73","73","49","53","57","57","29.98","29.98","29.97","29.94","52","52","52","89","89","89","49","49","49","50","50","50","3","SW","SSW","0.7","8","SSW","52","51","52","0.00","52","52","52","51","50","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.136","0.000"
"5/13/24 1:15 AM","57","57","57","73","73","73","49","52","57","57","29.98","29.98","29.98","29.94","52","52","52","89","89","89","49","49","49","50","50","50","2","SSW","SSW","0.6","6","SW","52","52","52","--","52","52","52","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.136","0.000"
"5/13/24 1:30 AM","57","57","57","73","73","73","49","52","56","57","29.98","29.98","29.98","29.94","52","52","52","89","89","89","49","49","48","50","50","50","3","SSW","SSW","0.6","8","SSW","52","52","52","--","52","52","52","52","50","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.137","0.000"
"5/13/24 1:45 AM","57","57","57","73","73","73","49","52","56","56","29.98","29.98","29.98","29.94","52","52","52","89","89","89","49","49","48","50","50","50","1","SSW","S","0.3","6","SSE","52","52","52","--","52","52","52","52","50","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.139","0.000"
"5/13/24 2:00 AM","57","57","57","74","74","73","49","52","56","56","29.98","29.98","29.98","29.94","52","52","52","89","89","88","48","49","48","50","50","50","3","SSW","S","0.6","9","WSW","52","52","52","0.00","52","52","52","52","49","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.137","0.000"
"5/13/24 2:15 AM","57","57","57","74","74","74","48","52","56","56","29.98","29.98","29.98","29.94","51","52","51","90","90","88","48","48","48","50","50","50","3","SW","SSW","0.8","10","WSW","51","50","52","--","52","51","52","50","49","50","48","0.00","0.00","0","0","0.00","0","0","0.0","0.142","0.000"
"5/13/24 2:30 AM","57","57","57","74","74","74","48","52","56","56","29.98","29.98","29.98","29.94","51","51","51","90","90","89","48","48","48","50","50","50","4","SW","SSW","1.0","10","SW","50","50","51","--","52","51","51","50","48","49","48","0.00","0.00","0","0","0.00","0","0","0.0","0.144","0.000"
"5/13/24 2:45 AM","57","57","57","74","74","74","48","52","56","56","29.97","29.98","29.97","29.94","51","51","51","90","90","90","48","48","48","50","50","50","2","S","S","0.5","8","SW","51","50","52","--","52","52","52","50","49","49","48","0.00","0.00","0","0","0.00","0","0","0.0","0.144","0.000"
"5/13/24 3:00 AM","57","57","57","74","74","74","48","52","56","56","29.97","29.97","29.97","29.94","52","52","51","89","90","89","49","49","48","50","50","50","2","S","S","0.5","7","SE","52","51","52","0.00","52","52","52","52","49","49","49","0.00","0.00","0","0","0.00","0","0","0.0","0.140","0.000"
"5/13/24 3:15 AM","57","57","56","74","74","74","48","52","56","56","29.97","29.98","29.97","29.93","51","52","51","89","90","89","48","49","48","50","50","50","5","SW","SSW","1.2","13","SW","50","50","51","--","52","50","52","50","48","50","48","0.00","0.00","0","0","0.00","0","0","0.0","0.142","0.000"
"5/13/24 3:30 AM","56","57","56","74","74","74","48","52","56","56","29.98","29.98","29.97","29.94","51","51","51","90","90","89","48","48","48","50","50","49","4","SSW","SSW","1.0","10","WSW","50","49","51","--","51","51","51","49","48","48","47","0.00","0.00","0","0","0.00","0","0","0.0","0.146","0.000"
"5/13/24 3:45 AM","56","56","56","74","74","74","48","52","56","56","29.98","29.98","29.98","29.94","51","52","51","90","90","90","49","49","48","50","50","50","2","S","S","0.5","7","SE","52","51","52","--","52","52","52","51","49","49","49","0.00","0.00","0","0","0.00","0","0","0.0","0.143","0.000"
"5/13/24 4:00 AM","56","56","56","74","74","74","48","52","56","56","29.98","29.98","29.98","29.94","51","52","51","90","90","90","48","49","48","50","50","50","3","SSW","SSW","0.8","10","SW","51","50","51","0.00","52","51","52","51","48","49","48","0.00","0.00","0","0","0.00","0","0","0.0","0.142","0.000"
"5/13/24 4:15 AM","56","56","56","75","75","74","48","52","56","56","29.98","29.98","29.98","29.94","51","51","51","90","90","90","48","48","48","50","50","50","4","SSW","SSW","0.9","10","SSW","50","50","51","--","51","50","51","50","48","49","48","0.00","0.00","0","0","0.00","0","0","0.0","0.144","0.000"
"5/13/24 4:30 AM","56","56","56","75","75","75","48","52","56","56","29.98","29.98","29.98","29.94","51","51","51","90","90","90","48","48","48","50","50","50","3","SW","SSW","0.7","8","SW","51","50","51","--","52","51","52","50","49","49","48","0.00","0.00","0","0","0.00","0","0","0.0","0.144","0.000"
"5/13/24 4:45 AM","56","56","56","75","75","75","48","52","56","56","29.98","29.98","29.98","29.94","51","51","51","90","90","90","48","48","48","50","50","50","4","SW","SSW","0.9","10","SW","50","50","51","--","52","51","51","50","48","49","48","0.00","0.00","0","0","0.00","0","0","0.0","0.144","0.000"
"5/13/24 5:00 AM","56","56","56","75","75","75","48","52","55","56","29.97","29.98","29.97","29.93","51","51","51","90","90","90","48","48","48","50","50","49","4","SW","SW","0.9","10","SSW","51","50","51","0.00","51","51","51","50","48","49","48","0.00","0.00","0","0","0.00","0","0","0.0","0.146","0.000"
"5/13/24 5:15 AM","56","56","56","75","75","75","48","52","55","56","29.97","29.97","29.97","29.93","51","52","51","90","90","90","49","49","48","50","50","50","2","SW","SSW","0.4","5","S","51","51","52","--","52","52","52","51","49","49","49","0.00","0.00","0","0","0.00","0","0","0.0","0.143","0.000"
"5/13/24 5:30 AM","56","56","56","75","75","75","48","52","55","56","29.97","29.97","29.97","29.93","51","51","51","90","90","90","48","49","48","50","50","50","3","S","SSW","0.8","9","SE","51","51","51","--","52","51","52","51","49","49","49","0.00","0.00","0","0","0.00","0","0","0.0","0.143","0.000"
"5/13/24 5:45 AM","56","56","56","75","75","75","48","52","55","56","29.97","29.98","29.97","29.94","51","51","51","90","90","90","48","48","48","50","50","49","3","SW","S","0.7","8","SW","51","51","51","--","51","51","51","51","49","49","48","0.00","0.00","0","0","0.00","0","0","0.0","0.146","0.000"
"5/13/24 6:00 AM","56","56","56","76","76","75","48","52","55","55","29.98","29.98","29.98","29.95","51","51","51","90","90","90","48","49","48","50","50","50","3","SSW","SSW","0.7","8","WSW","51","50","52","0.00","52","52","52","51","49","49","48","0.00","0.00","0","0","0.00","0","0","0.0","0.143","0.000"
"5/13/24 6:15 AM","56","56","56","76","76","76","48","52","55","55","29.98","29.98","29.98","29.94","51","51","51","90","90","90","48","48","48","49","50","49","4","SW","SW","1.0","12","WSW","51","49","51","--","52","51","52","49","48","49","47","0.00","0.00","0","0","0.00","0","0","0.0","0.146","0.000"
"5/13/24 6:30 AM","56","56","56","76","76","76","48","52","55","55","29.98","29.98","29.98","29.94","51","51","51","90","90","90","48","48","48","49","50","49","4","SW","SW","1.0","9","WSW","50","50","51","--","51","50","51","50","48","49","48","0.00","0.00","7","9","0.15","0","0","0.0","0.147","0.000"
"5/13/24 6:45 AM","56","56","56","76","76","76","48","52","55","55","29.99","29.99","29.98","29.95","51","51","51","90","90","90","48","48","48","50","50","49","3","SW","SSW","0.7","8","SW","51","50","51","--","51","51","51","50","49","49","48","0.00","0.00","12","14","0.26","0","0","0.0","0.147","0.000"
"5/13/24 7:00 AM","56","56","56","76","76","76","48","52","55","55","29.99","29.99","29.99","29.95","51","51","51","90","90","90","48","48","48","50","50","50","3","SW","SSW","0.7","8","SSW","51","51","51","0.00","51","51","51","51","49","49","49","0.00","0.00","16","21","0.33","0","0","0.0","0.144","0.000"
"5/13/24 7:15 AM","56","56","56","76","76","76","48","52","55","55","29.99","29.99","29.99","29.95","51","51","51","90","90","90","48","48","48","50","50","50","2","S","S","0.5","7","SSW","51","51","51","--","52","51","52","51","49","49","49","0.00","0.00","24","28","0.52","0","0","0.0","0.144","0.000"
"5/13/24 7:30 AM","56","56","56","76","76","76","48","52","55","55","29.99","29.99","29.99","29.95","51","51","51","90","90","90","49","49","48","50","50","50","3","SSW","SSW","0.7","8","SSW","51","51","52","--","52","52","52","51","49","49","49","0.00","0.00","31","37","0.67","0","0","0.0","0.143","0.000"
"5/13/24 7:45 AM","56","56","56","76","76","76","48","52","55","55","30.00","30.00","29.99","29.96","51","52","51","90","91","90","49","49","49","50","50","50","2","SW","SSW","0.5","5","SW","51","51","52","--","52","52","52","52","49","49","49","0.00","0.00","41","44","0.88","0","0","0.0","0.142","0.000"
"5/13/24 8:00 AM","56","56","56","76","76","76","48","52","55","55","30.00","30.00","30.00","29.96","52","52","51","90","91","90","49","49","48","50","50","50","4","SW","SW","0.9","9","S","51","51","52","0.00","52","51","52","51","49","49","49","0.00","0.00","55","67","1.19","0","0","0.0","0.141","0.000"
"5/13/24 8:15 AM","56","56","56","76","76","76","49","52","56","56","30.00","30.00","30.00","29.96","52","52","52","89","90","89","49","49","49","50","50","50","3","SW","SSW","0.7","8","SSW","52","51","52","--","52","52","52","51","50","50","49","0.00","0.00","75","88","1.62","0","1","0.1","0.138","0.000"
"5/13/24 8:30 AM","56","56","56","77","77","76","49","52","56","56","30.00","30.00","30.00","29.97","52","52","52","89","90","89","49","49","49","50","50","50","4","SW","SW","1.1","10","WSW","51","50","52","--","52","51","52","50","49","50","49","0.00","0.00","94","116","2.02","1","1","0.1","0.137","0.000"
"5/13/24 8:45 AM","57","57","56","77","77","77","50","53","57","57","30.00","30.00","30.00","29.96","52","52","52","89","89","88","49","49","49","50","51","50","3","SW","SSW","0.7","6","SSW","52","51","52","--","52","52","52","51","50","50","49","0.00","0.00","94","100","2.02","1","1","0.1","0.133","0.000"
"5/13/24 9:00 AM","58","58","57","76","77","76","51","54","58","58","30.00","30.00","30.00","29.97","52","53","52","89","89","88","49","50","49","51","51","50","4","SW","SW","0.9","8","WSW","52","52","53","0.00","53","52","52","52","50","50","50","0.00","0.00","108","118","2.33","1","1","0.1","0.131","0.000"
"5/13/24 9:15 AM","58","58","58","76","76","76","51","54","58","58","30.00","30.00","30.00","29.97","53","53","52","89","90","89","50","50","49","51","51","51","3","SW","SW","0.8","9","SW","53","52","53","--","53","53","53","52","51","51","50","0.00","0.00","133","156","2.87","1","1","0.1","0.129","0.000"
"5/13/24 9:30 AM","59","59","58","75","76","75","51","54","58","58","30.00","30.00","30.00","29.97","53","53","53","88","89","88","49","50","49","51","51","51","3","SW","SW","0.8","8","WSW","53","52","53","--","53","53","53","52","51","51","51","0.00","0.00","153","169","3.28","1","1","0.1","0.127","0.000"
"5/13/24 9:45 AM","59","59","59","74","75","74","51","54","58","58","30.00","30.00","30.00","29.96","53","53","53","88","88","87","50","50","49","51","51","51","3","SSW","SSW","0.6","8","SW","53","52","53","--","53","53","53","52","52","52","51","0.00","0.00","159","185","3.42","1","1","0.1","0.123","0.000"
"5/13/24 10:00 AM","59","59","59","74","74","74","51","55","59","59","30.00","30.00","30.00","29.96","53","54","53","88","88","87","50","50","49","51","52","51","3","SSW","SSW","0.8","10","SSW","53","53","54","0.00","54","53","54","53","52","52","51","0.00","0.00","181","206","3.89","2","2","0.2","0.121","0.000"
"5/13/24 10:15 AM","60","60","59","74","74","74","51","55","59","59","30.00","30.00","30.00","29.96","54","54","54","87","88","86","50","50","50","52","52","51","3","SW","SW","0.9","8","SSW","54","53","54","--","54","54","54","53","52","52","52","0.00","0.00","213","237","4.58","2","2","0.2","0.117","0.000"
"5/13/24 10:30 AM","60","60","60","73","74","73","51","55","59","59","30.00","30.00","30.00","29.96","54","55","54","85","88","85","50","50","50","52","52","51","4","SW","SW","1.0","9","SSW","54","54","54","--","54","54","54","54","53","53","52","0.00","0.00","268","320","5.76","2","3","0.2","0.114","0.000"
"5/13/24 10:45 AM","60","60","60","73","73","73","51","55","60","60","30.00","30.00","30.00","29.97","54","55","54","85","86","84","50","51","50","52","52","52","4","SW","SW","1.0","9","WSW","54","53","54","--","55","54","54","53","53","53","52","0.00","0.00","306","320","6.57","3","3","0.3","0.110","0.000"
"5/13/24 11:00 AM","61","61","60","72","73","72","52","55","60","60","30.00","30.01","30.00","29.97","55","55","54","87","87","85","50","51","50","52","52","52","5","SW","SW","1.1","11","SW","54","54","54","0.01","55","53","55","53","52","53","52","0.00","0.00","264","294","5.68","2","2","0.2","0.108","0.000"
"5/13/24 11:15 AM","61","61","61","72","72","72","52","56","60","60","30.01","30.01","30.01","29.97","54","54","54","85","87","85","50","51","50","52","52","52","5","SW","SW","1.2","9","WSW","54","53","54","--","54","53","54","53","52","52","52","0.00","0.00","259","283","5.56","2","2","0.2","0.112","0.000"
"5/13/24 11:30 AM","61","61","61","71","72","71","52","56","60","60","30.01","30.01","30.01","29.97","55","56","54","85","86","84","51","51","50","53","53","52","5","SSW","SW","1.1","10","SW","55","53","55","--","55","55","55","53","54","54","52","0.00","0.00","316","339","6.79","3","3","0.3","0.104","0.000"
"5/13/24 11:45 AM","62","62","61","71","71","71","52","56","61","61","30.00","30.01","30.00","29.97","56","56","55","85","85","84","51","51","51","53","53","53","4","SW","SW","1.1","10","WSW","55","55","55","--","56","55","55","55","54","54","54","0.00","0.00","321","343","6.90","3","3","0.3","0.099","0.000"
"5/13/24 12:00 PM","62","62","62","70","71","70","52","56","61","61","30.00","30.00","30.00","29.97","56","56","56","82","86","82","51","52","51","53","54","53","4","SW","SSW","1.0","9","SSW","56","55","56","0.01","56","56","56","55","56","56","54","0.00","0.00","416","438","8.95","4","4","0.4","0.093","0.000"
